,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
503,603626.SH,20210305,9.29,9.42,9.17,9.4,9.29,0.11,1.1841,39753.9,37096.023
502,603626.SH,20210308,9.5,9.93,9.47,9.49,9.4,0.09,0.9574,87902.48,84906.525
501,603626.SH,20210309,9.38,9.48,8.85,8.98,9.49,-0.51,-5.3741,77533.74,70682.856
500,603626.SH,20210310,8.99,9.13,8.75,8.91,8.98,-0.07,-0.7795,68685.33,61275.638
499,603626.SH,20210311,8.98,8.98,8.55,8.91,8.91,0.0,0.0,66588.1,58126.151
498,603626.SH,20210312,8.85,9.13,8.76,8.79,8.91,-0.12,-1.3468,58534.09,51996.187
497,603626.SH,20210315,8.8,8.9,8.59,8.65,8.79,-0.14,-1.5927,50970.62,44352.608
496,603626.SH,20210316,8.7,9.09,8.67,9.07,8.65,0.42,4.8555,72614.96,65235.174
495,603626.SH,20210317,9.19,9.29,8.93,9.01,9.07,-0.06,-0.6615,44535.62,40285.039
494,603626.SH,20210318,9.09,9.09,8.86,9.04,9.01,0.03,0.333,45141.72,40545.021
493,603626.SH,20210319,8.91,9.14,8.88,8.95,9.04,-0.09,-0.9956,40781.02,36778.535
492,603626.SH,20210322,8.93,9.09,8.93,9.0,8.95,0.05,0.5587,30181.21,27170.872
491,603626.SH,20210323,8.96,9.02,8.71,8.78,9.0,-0.22,-2.4444,44419.56,39268.43
490,603626.SH,20210324,8.78,8.78,8.55,8.57,8.78,-0.21,-2.3918,37724.82,32629.838
489,603626.SH,20210325,8.58,8.58,8.22,8.31,8.57,-0.26,-3.0338,45704.69,38171.008
488,603626.SH,20210326,8.33,8.79,8.29,8.67,8.31,0.36,4.3321,55295.56,47104.573
487,603626.SH,20210329,8.67,9.21,8.65,8.94,8.67,0.27,3.1142,69661.43,62331.266
486,603626.SH,20210330,8.94,9.11,8.84,8.97,8.94,0.03,0.3356,37257.54,33388.349
485,603626.SH,20210331,8.92,9.03,8.71,8.97,8.97,0.0,0.0,49389.54,43826.847
484,603626.SH,20210401,8.96,9.01,8.77,8.86,8.97,-0.11,-1.2263,28400.17,25207.932
483,603626.SH,20210402,8.86,8.91,8.73,8.74,8.86,-0.12,-1.3544,41126.72,36208.933
482,603626.SH,20210406,8.74,8.81,8.58,8.78,8.74,0.04,0.4577,31717.01,27727.561
481,603626.SH,20210407,8.76,9.11,8.67,8.74,8.78,-0.04,-0.4556,60742.19,53721.851
480,603626.SH,20210408,8.75,8.88,8.7,8.74,8.74,0.0,0.0,31236.43,27429.272
479,603626.SH,20210409,8.77,9.18,8.68,8.88,8.74,0.14,1.6018,69742.75,62336.641
478,603626.SH,20210412,8.9,9.15,8.86,9.06,8.88,0.18,2.027,66725.74,60314.938
477,603626.SH,20210413,9.08,9.45,9.06,9.38,9.06,0.32,3.532,119087.27,110586.354
476,603626.SH,20210414,9.29,9.29,9.03,9.11,9.38,-0.27,-2.8785,75347.39,68719.016
475,603626.SH,20210415,9.05,9.23,8.9,9.02,9.11,-0.09,-0.9879,52663.07,47634.65
474,603626.SH,20210416,9.09,9.17,8.96,9.1,9.02,0.08,0.8869,50616.93,45986.802
473,603626.SH,20210419,9.18,9.42,9.08,9.32,9.1,0.22,2.4176,100271.77,92653.265
472,603626.SH,20210420,9.24,9.41,9.2,9.23,9.32,-0.09,-0.9657,65358.32,60764.839
471,603626.SH,20210421,9.23,9.3,9.05,9.13,9.23,-0.1,-1.0834,52280.67,47754.557
470,603626.SH,20210422,9.11,9.7,9.11,9.64,9.13,0.51,5.586,144562.44,136945.837
469,603626.SH,20210423,9.6,9.69,9.4,9.46,9.64,-0.18,-1.8672,93362.0,88544.839
468,603626.SH,20210426,9.48,9.55,9.31,9.42,9.46,-0.04,-0.4228,59429.64,56097.758
467,603626.SH,20210427,9.42,9.42,9.12,9.3,9.42,-0.12,-1.2739,60496.98,55864.986
466,603626.SH,20210428,9.25,9.43,9.18,9.28,9.3,-0.02,-0.2151,41144.2,38215.118
465,603626.SH,20210429,9.2,9.23,8.99,9.01,9.28,-0.27,-2.9095,60203.63,54729.085
464,603626.SH,20210430,9.03,9.05,8.75,8.83,9.01,-0.18,-1.9978,58393.31,51807.588
463,603626.SH,20210506,8.75,9.2,8.75,8.96,8.83,0.13,1.4723,43893.1,39545.723
462,603626.SH,20210507,8.93,9.16,8.93,8.95,8.96,-0.01,-0.1116,38569.87,34841.26
461,603626.SH,20210510,8.9,8.96,8.76,8.85,8.95,-0.1,-1.1173,37253.95,32975.064
460,603626.SH,20210511,8.7,8.9,8.38,8.65,8.85,-0.2,-2.2599,77798.66,66468.851
459,603626.SH,20210512,8.55,8.61,8.48,8.56,8.65,-0.09,-1.0405,42320.76,36155.088
458,603626.SH,20210513,8.53,8.67,8.45,8.52,8.56,-0.04,-0.4673,43334.18,37125.23
457,603626.SH,20210514,8.53,8.57,8.43,8.54,8.52,0.02,0.2347,44002.84,37423.216
456,603626.SH,20210517,8.54,8.57,8.26,8.33,8.54,-0.21,-2.459,64950.34,54169.429
455,603626.SH,20210518,8.3,8.35,8.16,8.2,8.33,-0.13,-1.5606,54552.2,44823.44
454,603626.SH,20210519,8.21,8.27,8.1,8.17,8.2,-0.03,-0.3659,35669.83,29199.513
453,603626.SH,20210520,8.2,8.28,8.1,8.26,8.17,0.09,1.1016,45757.76,37411.452
452,603626.SH,20210521,8.27,8.32,8.2,8.23,8.26,-0.03,-0.3632,33860.73,27974.349
451,603626.SH,20210524,8.26,8.52,8.15,8.42,8.23,0.19,2.3086,45744.82,38229.081
450,603626.SH,20210525,8.4,8.45,8.31,8.36,8.42,-0.06,-0.7126,44500.69,37232.127
449,603626.SH,20210526,8.36,8.43,8.33,8.39,8.36,0.03,0.3589,31626.3,26567.219
448,603626.SH,20210527,8.36,8.59,8.3,8.51,8.39,0.12,1.4303,54551.72,46372.311
447,603626.SH,20210528,8.49,8.53,8.35,8.35,8.51,-0.16,-1.8801,39547.0,33322.04
446,603626.SH,20210531,8.36,8.46,8.3,8.38,8.35,0.03,0.3593,36755.12,30791.384
445,603626.SH,20210601,8.38,8.44,8.27,8.38,8.38,0.0,0.0,43956.6,36746.754
444,603626.SH,20210602,8.41,8.68,8.38,8.59,8.38,0.21,2.506,97911.78,83583.601
443,603626.SH,20210603,8.61,8.61,8.39,8.42,8.59,-0.17,-1.979,59369.37,50178.509
442,603626.SH,20210604,8.38,8.41,8.24,8.29,8.42,-0.13,-1.5439,44943.89,37260.701
441,603626.SH,20210607,8.29,8.37,8.29,8.34,8.29,0.05,0.6031,27329.31,22759.597
440,603626.SH,20210608,8.29,8.53,8.29,8.47,8.34,0.13,1.5588,48264.49,40620.392
439,603626.SH,20210609,8.47,8.6,8.44,8.49,8.47,0.02,0.2361,38408.65,32700.223
438,603626.SH,20210610,8.53,8.64,8.48,8.57,8.49,0.08,0.9423,52527.42,44974.871
437,603626.SH,20210611,8.52,8.76,8.52,8.61,8.57,0.04,0.4667,81396.01,70429.944
436,603626.SH,20210615,8.63,9.06,8.6,8.94,8.61,0.33,3.8328,122348.37,108156.914
435,603626.SH,20210616,8.89,9.05,8.72,9.01,8.94,0.07,0.783,96345.79,85722.041
434,603626.SH,20210617,8.98,9.4,8.91,9.2,9.01,0.19,2.1088,139784.05,128344.652
433,603626.SH,20210618,9.17,9.17,9.0,9.1,9.2,-0.1,-1.087,88321.57,80185.484
432,603626.SH,20210621,9.04,9.25,8.95,9.19,9.1,0.09,0.989,77848.83,71035.002
431,603626.SH,20210622,9.19,9.37,9.13,9.15,9.19,-0.04,-0.4353,82685.8,76132.501
430,603626.SH,20210623,9.16,9.32,9.09,9.21,9.15,0.06,0.6557,81440.66,74766.966
429,603626.SH,20210624,9.23,9.51,9.22,9.41,9.21,0.2,2.1716,100925.57,94548.077
428,603626.SH,20210625,9.41,9.5,9.12,9.32,9.41,-0.09,-0.9564,73724.09,68134.845
427,603626.SH,20210628,9.27,9.45,9.22,9.35,9.32,0.03,0.3219,61876.24,57665.456
426,603626.SH,20210629,9.25,9.36,9.04,9.15,9.35,-0.2,-2.139,64810.56,59429.495
425,603626.SH,20210630,9.17,9.27,9.05,9.1,9.15,-0.05,-0.5464,50354.92,46025.869
424,603626.SH,20210701,9.13,9.62,9.13,9.45,9.1,0.35,3.8462,151428.97,143119.099
423,603626.SH,20210702,9.46,9.73,9.3,9.58,9.45,0.13,1.3757,136051.92,129893.062
422,603626.SH,20210705,9.58,9.91,9.37,9.49,9.58,-0.09,-0.9395,130710.18,125736.948
421,603626.SH,20210706,9.54,9.72,9.4,9.63,9.49,0.14,1.4752,96575.84,92310.428
420,603626.SH,20210707,9.66,9.74,9.42,9.44,9.63,-0.19,-1.973,89828.01,85517.239
419,603626.SH,20210708,9.44,9.6,9.29,9.46,9.44,0.02,0.2119,87752.32,82653.95
418,603626.SH,20210709,9.39,9.46,9.15,9.42,9.46,-0.04,-0.4228,73681.39,68695.162
417,603626.SH,20210712,9.43,9.52,9.33,9.45,9.42,0.03,0.3185,65111.9,61333.862
416,603626.SH,20210713,9.4,9.53,9.32,9.33,9.45,-0.12,-1.2698,55772.78,52359.143
415,603626.SH,20210714,9.37,9.38,8.95,8.97,9.33,-0.36,-3.8585,84252.0,76719.804
414,603626.SH,20210715,9.03,9.13,8.75,9.03,8.97,0.06,0.6689,75288.82,67134.004
413,603626.SH,20210716,9.02,9.15,8.98,9.01,9.03,-0.02,-0.2215,58633.6,53081.089
412,603626.SH,20210719,8.94,9.11,8.78,9.0,9.01,-0.01,-0.111,46042.14,41144.572
411,603626.SH,20210720,8.95,9.2,8.88,9.13,9.0,0.13,1.4444,49902.81,45321.842
410,603626.SH,20210721,9.13,9.54,9.11,9.43,9.13,0.3,3.2859,97148.7,91022.609
409,603626.SH,20210722,9.5,9.53,9.36,9.38,9.43,-0.05,-0.5302,87324.13,82337.194
408,603626.SH,20210723,9.42,10.32,9.37,10.32,9.38,0.94,10.0213,225251.08,226219.435
407,603626.SH,20210726,10.39,10.77,9.93,10.16,10.32,-0.16,-1.5504,366092.61,380418.92
406,603626.SH,20210727,10.19,10.33,9.6,9.6,10.16,-0.56,-5.5118,200752.15,199781.286
405,603626.SH,20210728,9.57,9.62,8.64,8.64,9.6,-0.96,-10.0,207433.83,184996.525
404,603626.SH,20210729,8.55,8.8,8.5,8.67,8.64,0.03,0.3472,133297.69,115611.046
403,603626.SH,20210730,8.67,9.22,8.59,9.04,8.67,0.37,4.2676,128375.35,115451.015
402,603626.SH,20210802,9.18,9.27,8.81,9.27,9.04,0.23,2.5442,98132.62,89046.935
401,603626.SH,20210803,9.22,9.35,9.07,9.13,9.27,-0.14,-1.5102,74365.58,68490.845
400,603626.SH,20210804,9.08,9.23,9.03,9.16,9.13,0.03,0.3286,64365.84,58728.797
399,603626.SH,20210805,9.13,9.15,8.95,9.1,9.16,-0.06,-0.655,59930.48,54218.836
398,603626.SH,20210806,9.09,9.13,8.95,9.0,9.1,-0.1,-1.0989,49584.57,44680.438
397,603626.SH,20210809,8.99,9.16,8.9,9.13,9.0,0.13,1.4444,55712.36,50373.964
396,603626.SH,20210810,9.12,9.78,9.12,9.51,9.13,0.38,4.1621,95628.48,90450.985
395,603626.SH,20210811,9.52,10.2,9.52,10.16,9.51,0.65,6.8349,170771.21,170651.712
394,603626.SH,20210812,10.28,10.97,10.18,10.81,10.16,0.65,6.3976,190938.92,202123.179
393,603626.SH,20210813,10.79,11.19,10.43,10.53,10.81,-0.28,-2.5902,191609.57,205068.37
392,603626.SH,20210816,10.61,10.64,9.98,10.04,10.53,-0.49,-4.6534,136289.67,138726.929
391,603626.SH,20210817,10.19,10.19,9.56,9.64,10.04,-0.4,-3.9841,98310.7,96538.858
390,603626.SH,20210818,9.6,9.77,9.5,9.65,9.64,0.01,0.1037,99537.17,95480.762
389,603626.SH,20210819,9.61,9.71,9.45,9.61,9.65,-0.04,-0.4145,69882.67,66897.579
388,603626.SH,20210820,9.56,9.81,9.4,9.66,9.61,0.05,0.5203,73353.29,70528.413
387,603626.SH,20210823,9.77,10.02,9.71,10.01,9.66,0.35,3.6232,79012.42,78509.302
386,603626.SH,20210824,10.15,10.57,10.02,10.48,10.01,0.47,4.6953,122593.39,126788.027
385,603626.SH,20210825,10.41,10.57,10.24,10.48,10.48,0.0,0.0,85679.62,89279.464
384,603626.SH,20210826,10.48,10.78,10.4,10.48,10.48,0.0,0.0,107263.04,113646.941
383,603626.SH,20210827,10.59,10.77,10.42,10.69,10.48,0.21,2.0038,93957.81,100183.66
382,603626.SH,20210830,10.94,11.13,10.21,10.46,10.69,-0.23,-2.1515,203668.52,217372.188
381,603626.SH,20210831,10.69,10.85,10.3,10.82,10.46,0.36,3.4417,149065.14,159477.534
380,603626.SH,20210901,10.87,10.89,10.42,10.65,10.82,-0.17,-1.5712,113015.14,120592.4
379,603626.SH,20210902,10.62,10.75,10.43,10.66,10.65,0.01,0.0939,70899.97,75127.128
378,603626.SH,20210903,10.7,10.95,10.43,10.74,10.66,0.08,0.7505,100328.32,106798.313
377,603626.SH,20210906,10.82,11.81,10.71,11.81,10.74,1.07,9.9628,266152.85,303170.26
376,603626.SH,20210907,12.02,12.02,11.46,11.69,11.81,-0.12,-1.0161,234791.65,273133.629
375,603626.SH,20210908,11.68,11.85,11.53,11.83,11.69,0.14,1.1976,140079.87,164328.141
374,603626.SH,20210909,11.83,12.58,11.66,12.04,11.83,0.21,1.7751,262425.35,318069.849
373,603626.SH,20210910,12.04,12.15,11.49,11.73,12.04,-0.31,-2.5748,153382.77,179773.531
372,603626.SH,20210913,11.51,11.81,11.48,11.58,11.73,-0.15,-1.2788,106627.15,123902.242
371,603626.SH,20210914,11.51,11.85,11.19,11.3,11.58,-0.28,-2.418,119007.35,136431.43
370,603626.SH,20210915,11.36,11.57,11.05,11.57,11.3,0.27,2.3894,112516.78,127786.556
369,603626.SH,20210916,12.58,12.73,12.01,12.73,11.57,1.16,10.0259,286089.39,360523.628
368,603626.SH,20210917,13.1,13.68,12.09,13.6,12.73,0.87,6.8342,478505.87,615129.69
367,603626.SH,20210922,12.96,13.38,12.83,13.18,13.6,-0.42,-3.0882,268967.16,353356.357
366,603626.SH,20210923,13.18,13.26,12.31,12.67,13.18,-0.51,-3.8695,253544.48,321712.833
365,603626.SH,20210924,12.45,13.38,12.35,13.3,12.67,0.63,4.9724,251541.05,327043.099
364,603626.SH,20210927,13.04,13.22,11.97,11.97,13.3,-1.33,-10.0,238158.29,296500.733
363,603626.SH,20210928,11.77,12.45,11.56,12.3,11.97,0.33,2.7569,138129.65,168311.849
362,603626.SH,20210929,12.05,12.15,11.25,11.29,12.3,-1.01,-8.2114,173070.0,201182.384
361,603626.SH,20210930,11.35,12.33,11.29,12.21,11.29,0.92,8.1488,166714.84,198998.334
360,603626.SH,20211008,12.48,12.48,11.8,11.81,12.21,-0.4,-3.276,125729.04,150510.616
359,603626.SH,20211011,11.97,11.97,11.22,11.32,11.81,-0.49,-4.149,112816.93,128641.286
358,603626.SH,20211012,11.36,11.36,10.62,10.73,11.32,-0.59,-5.212,116618.88,126938.771
357,603626.SH,20211013,10.77,11.05,10.56,10.91,10.73,0.18,1.6775,71508.5,77801.526
356,603626.SH,20211014,10.99,11.08,10.69,10.77,10.91,-0.14,-1.2832,75130.24,81615.349
355,603626.SH,20211015,10.75,10.98,10.69,10.7,10.77,-0.07,-0.65,65056.5,70208.75
354,603626.SH,20211018,10.67,10.94,10.51,10.92,10.7,0.22,2.0561,72059.19,77804.741
353,603626.SH,20211019,10.91,11.15,10.81,10.89,10.92,-0.03,-0.2747,67501.77,73801.125
352,603626.SH,20211020,10.9,11.07,10.71,10.95,10.89,0.06,0.551,62562.8,68234.106
351,603626.SH,20211021,10.86,10.98,10.72,10.84,10.95,-0.11,-1.0046,55273.82,59813.486
350,603626.SH,20211022,10.75,10.87,10.31,10.72,10.84,-0.12,-1.107,95692.62,101283.911
349,603626.SH,20211025,10.68,10.82,10.46,10.54,10.72,-0.18,-1.6791,63439.0,67126.763
348,603626.SH,20211026,10.56,10.73,10.37,10.41,10.54,-0.13,-1.2334,57518.08,60375.586
347,603626.SH,20211027,10.37,10.61,9.99,10.13,10.41,-0.28,-2.6897,100711.64,102348.2
346,603626.SH,20211028,9.89,10.55,9.88,10.1,10.13,-0.03,-0.2962,99919.0,102182.268
345,603626.SH,20211029,10.11,10.3,10.01,10.22,10.1,0.12,1.1881,57883.44,58975.72
344,603626.SH,20211101,10.07,10.31,9.65,10.16,10.22,-0.06,-0.5871,97921.24,98551.121
343,603626.SH,20211102,10.05,10.17,9.68,9.77,10.16,-0.39,-3.8386,91804.0,90726.837
342,603626.SH,20211103,9.82,9.98,9.65,9.87,9.77,0.1,1.0235,49021.28,48341.824
341,603626.SH,20211104,9.93,10.14,9.8,10.04,9.87,0.17,1.7224,64516.88,64605.127
340,603626.SH,20211105,10.06,10.64,9.99,10.52,10.04,0.48,4.7809,144076.8,149535.365
339,603626.SH,20211108,10.6,10.96,10.39,10.71,10.52,0.19,1.8061,149883.89,159425.482
338,603626.SH,20211109,10.71,10.94,10.55,10.74,10.71,0.03,0.2801,93380.22,100354.17
337,603626.SH,20211110,10.79,11.81,10.7,11.38,10.74,0.64,5.959,228771.92,260094.295
336,603626.SH,20211111,11.33,12.52,11.28,12.52,11.38,1.14,10.0176,268486.51,322811.235
335,603626.SH,20211112,12.9,13.77,12.8,13.25,12.52,0.73,5.8307,627305.13,844503.714
334,603626.SH,20211115,14.0,14.58,13.43,14.58,13.25,1.33,10.0377,658380.37,924558.314
333,603626.SH,20211116,14.28,14.41,13.75,14.01,14.58,-0.57,-3.9095,409410.39,575450.264
332,603626.SH,20211117,13.9,14.33,13.83,14.05,14.01,0.04,0.2855,198927.61,279530.879
331,603626.SH,20211118,13.95,14.16,13.5,13.62,14.05,-0.43,-3.0605,220753.59,303502.82
330,603626.SH,20211119,13.62,13.91,13.49,13.57,13.62,-0.05,-0.3671,170363.02,232285.876
329,603626.SH,20211122,13.56,13.71,13.45,13.7,13.57,0.13,0.958,142251.81,193569.674
328,603626.SH,20211123,13.61,13.7,13.19,13.27,13.7,-0.43,-3.1387,183296.83,245069.041
327,603626.SH,20211124,12.75,13.37,12.75,13.1,13.27,-0.17,-1.2811,133969.25,175728.087
326,603626.SH,20211125,13.1,13.23,12.93,12.96,13.1,-0.14,-1.0687,103874.96,135529.584
325,603626.SH,20211126,12.99,13.04,12.75,12.91,12.96,-0.05,-0.3858,88822.28,114664.355
324,603626.SH,20211129,12.75,13.13,12.53,12.83,12.91,-0.08,-0.6197,120002.0,153779.208
323,603626.SH,20211130,13.0,13.29,12.64,12.64,12.83,-0.19,-1.4809,169606.83,218911.853
322,603626.SH,20211201,12.79,13.86,12.73,13.62,12.64,0.98,7.7532,358328.19,478188.453
321,603626.SH,20211202,13.54,14.4,13.3,14.3,13.62,0.68,4.9927,436523.49,607723.612
320,603626.SH,20211203,14.21,14.21,12.87,12.87,14.3,-1.43,-10.0,383571.32,498793.433
319,603626.SH,20211206,12.49,12.51,11.58,11.58,12.87,-1.29,-10.0233,362340.13,428700.072
318,603626.SH,20211207,11.5,11.58,11.03,11.12,11.58,-0.46,-3.9724,191402.4,215205.407
317,603626.SH,20211208,11.15,11.54,11.12,11.32,11.12,0.2,1.7986,129718.76,147029.768
316,603626.SH,20211209,11.3,11.8,11.21,11.5,11.32,0.18,1.5901,145600.55,168724.703
315,603626.SH,20211210,11.49,11.8,11.41,11.69,11.5,0.19,1.6522,113277.06,131537.55
314,603626.SH,20211213,11.69,11.69,11.42,11.59,11.69,-0.1,-0.8554,79082.85,91433.837
313,603626.SH,20211214,11.8,11.8,11.54,11.6,11.59,0.01,0.0863,88289.25,102623.241
312,603626.SH,20211215,11.55,11.66,11.41,11.48,11.6,-0.12,-1.0345,93559.12,107672.433
311,603626.SH,20211216,11.56,11.56,11.32,11.51,11.48,0.03,0.2613,69386.08,79488.28
310,603626.SH,20211217,11.5,11.5,11.28,11.32,11.51,-0.19,-1.6507,69116.81,78590.908
309,603626.SH,20211220,11.33,11.42,11.02,11.09,11.32,-0.23,-2.0318,72211.78,80862.041
308,603626.SH,20211221,11.03,11.44,11.03,11.41,11.09,0.32,2.8855,60067.08,67673.259
307,603626.SH,20211222,11.47,12.55,11.4,12.55,11.41,1.14,9.9912,225006.42,273061.399
306,603626.SH,20211223,12.65,13.28,12.26,13.06,12.55,0.51,4.0637,310640.23,400949.372
305,603626.SH,20211224,13.06,13.24,12.4,12.44,13.06,-0.62,-4.7473,196415.02,249388.952
304,603626.SH,20211227,12.46,12.87,12.38,12.5,12.44,0.06,0.4823,132711.78,167223.317
303,603626.SH,20211228,12.48,12.62,12.26,12.3,12.5,-0.2,-1.6,91933.63,113855.288
302,603626.SH,20211229,12.41,12.75,12.26,12.29,12.3,-0.01,-0.0813,104963.66,130794.618
301,603626.SH,20211230,12.18,12.4,12.15,12.23,12.29,-0.06,-0.4882,65236.42,80082.072
300,603626.SH,20211231,12.21,12.29,12.04,12.09,12.23,-0.14,-1.1447,76832.89,93180.557
299,603626.SH,20220104,12.1,12.55,12.1,12.52,12.09,0.43,3.5567,101437.44,126017.372
298,603626.SH,20220105,12.44,12.52,11.92,12.1,12.52,-0.42,-3.3546,96327.69,116720.799
297,603626.SH,20220106,12.01,12.62,11.96,12.38,12.1,0.28,2.314,103207.76,127386.526
296,603626.SH,20220107,12.38,12.5,11.9,11.91,12.38,-0.47,-3.7964,88090.47,106751.84
295,603626.SH,20220110,11.91,12.15,11.41,12.13,11.91,0.22,1.8472,81913.2,97210.307
294,603626.SH,20220111,12.07,12.52,11.75,12.05,12.13,-0.08,-0.6595,85064.88,101865.678
293,603626.SH,20220112,12.0,12.59,11.99,12.38,12.05,0.33,2.7386,120133.86,148799.846
292,603626.SH,20220113,12.46,12.5,12.13,12.27,12.38,-0.11,-0.8885,65565.51,80274.369
291,603626.SH,20220114,12.21,12.8,12.0,12.61,12.27,0.34,2.771,119351.64,149587.797
290,603626.SH,20220117,12.68,12.72,12.34,12.54,12.61,-0.07,-0.5551,84513.35,106010.238
289,603626.SH,20220118,12.5,12.88,12.17,12.3,12.54,-0.24,-1.9139,100460.89,125388.59
288,603626.SH,20220119,12.3,12.39,12.05,12.35,12.3,0.05,0.4065,68598.71,83768.033
287,603626.SH,20220120,12.31,12.31,11.65,12.01,12.35,-0.34,-2.753,93376.85,111768.972
286,603626.SH,20220121,12.26,12.92,12.04,12.46,12.01,0.45,3.7469,135120.91,167986.491
285,603626.SH,20220124,13.27,13.3,12.16,12.48,12.46,0.02,0.1605,157098.43,198761.173
284,603626.SH,20220125,12.18,12.65,11.88,12.32,12.48,-0.16,-1.2821,107325.49,131098.087
283,603626.SH,20220126,12.2,12.55,11.95,12.27,12.32,-0.05,-0.4058,69422.0,85059.595
282,603626.SH,20220127,12.19,12.24,11.04,11.04,12.27,-1.23,-10.0244,95955.44,109756.693
281,603626.SH,20220128,10.84,11.0,10.21,10.51,11.04,-0.53,-4.8007,107308.66,113202.929
280,603626.SH,20220207,10.69,11.25,10.56,10.91,10.51,0.4,3.8059,93703.28,102000.597
279,603626.SH,20220208,10.8,10.92,10.63,10.89,10.91,-0.02,-0.1833,48490.98,52297.399
278,603626.SH,20220209,10.8,10.82,10.37,10.64,10.89,-0.25,-2.2957,237980.52,250953.551
277,603626.SH,20220210,10.55,10.62,10.28,10.31,10.64,-0.33,-3.1015,165651.98,172369.925
276,603626.SH,20220211,10.3,10.35,10.06,10.11,10.31,-0.2,-1.9399,143915.19,146488.028
275,603626.SH,20220214,10.07,10.17,9.95,10.15,10.11,0.04,0.3956,70007.41,70620.346
